epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,9356.83,1.14928,0.79862,1.26349,0.80378,0.72507,0.80535,0.48298,1.3726,0.93219,1.42714,0.001288,0.001288,0.001288
90,9460.03,1.14793,0.79638,1.25997,0.80383,0.72649,0.80545,0.4829,1.37289,0.93118,1.42762,0.001189,0.001189,0.001189
91,9563.92,1.17626,0.75451,1.28809,0.80159,0.72923,0.8053,0.48269,1.37434,0.93,1.42876,0.00109,0.00109,0.00109
92,9666.91,1.149,0.72048,1.26284,0.80382,0.72921,0.80533,0.48279,1.37489,0.92885,1.42912,0.000991,0.000991,0.000991
93,9769.92,1.13644,0.70425,1.25886,0.79966,0.73254,0.80538,0.48292,1.37534,0.92794,1.42935,0.000892,0.000892,0.000892
94,9872.89,1.13201,0.69841,1.2577,0.79916,0.73238,0.80508,0.48311,1.37575,0.92762,1.42969,0.000793,0.000793,0.000793
95,9975.89,1.11773,0.68846,1.24392,0.80046,0.73355,0.80492,0.48286,1.37614,0.92702,1.43014,0.000694,0.000694,0.000694
96,10078.8,1.11471,0.68065,1.2411,0.80047,0.73285,0.80503,0.48257,1.37723,0.92593,1.43148,0.000595,0.000595,0.000595
97,10181.7,1.10426,0.66812,1.2359,0.7995,0.73497,0.80523,0.48266,1.37755,0.92554,1.43183,0.000496,0.000496,0.000496
98,10284.8,1.10055,0.66725,1.23429,0.79843,0.73475,0.80533,0.48262,1.37796,0.92489,1.43227,0.000397,0.000397,0.000397
99,10387.7,1.09178,0.65632,1.2235,0.7988,0.7366,0.80512,0.48259,1.37828,0.92394,1.4325,0.000298,0.000298,0.000298
100,10490.8,1.07829,0.64915,1.21888,0.7987,0.73563,0.8044,0.48271,1.37927,0.92279,1.43384,0.000199,0.000199,0.000199
